longitude,latitude,manganese_probability,risk_class
79.68155384821408,21.579958575818026,0.4192064187344242,MEDIUM
79.6817335112709,21.579958575818026,0.39221816976463214,LOW
79.68191317432773,21.579958575818026,0.3673131033134462,LOW
79.68209283738456,21.579958575818026,0.3673131033134462,LOW
79.68227250044137,21.579958575818026,0.5399345609328869,MEDIUM
79.6824521634982,21.579958575818026,0.5183317665860341,MEDIUM
79.68263182655502,21.579958575818026,0.49118118383607245,MEDIUM
79.68281148961185,21.579958575818026,0.4219956461277264,MEDIUM
79.68299115266868,21.579958575818026,0.45307108113647276,MEDIUM
79.68317081572549,21.579958575818026,0.5067045237255011,MEDIUM
79.68335047878232,21.579958575818026,0.11011609049179381,LOW
79.68353014183914,21.579958575818026,0.11286051335288033,LOW
79.68370980489597,21.579958575818026,0.09765719667569472,LOW
79.6838894679528,21.579958575818026,0.097077581590623,LOW
79.68406913100962,21.579958575818026,0.13490226361997204,LOW
79.68424879406643,21.579958575818026,0.17539504003230622,LOW
79.68442845712326,21.579958575818026,0.11998295588049648,LOW
79.68460812018009,21.579958575818026,0.11998295588049648,LOW
79.68478778323691,21.579958575818026,0.31790147096001176,LOW
79.68496744629374,21.579958575818026,0.17485604108617803,LOW
79.68514710935055,21.579958575818026,0.08805204448212683,LOW
79.68532677240738,21.579958575818026,0.10095181849628511,LOW
79.6855064354642,21.579958575818026,0.27669892937093415,LOW
79.68568609852103,21.579958575818026,0.523600024230781,MEDIUM
79.68586576157786,21.579958575818026,0.4760946718380728,MEDIUM
79.68604542463468,21.579958575818026,0.4035182068949166,MEDIUM
79.6862250876915,21.579958575818026,0.5322162957451733,MEDIUM
79.68640475074832,21.579958575818026,0.4884373724977973,MEDIUM
79.68658441380515,21.579958575818026,0.5207623493336477,MEDIUM
79.68676407686198,21.579958575818026,0.3710666836854088,LOW
79.6869437399188,21.579958575818026,0.22181338975132012,LOW
79.68712340297562,21.579958575818026,0.22181338975132012,LOW
79.68730306603244,21.579958575818026,0.5140114157338908,MEDIUM
79.68748272908927,21.579958575818026,0.47806383135856834,MEDIUM
79.6876623921461,21.579958575818026,0.41534028975490567,MEDIUM
79.68784205520292,21.579958575818026,0.2947658732924236,LOW
79.68802171825975,21.579958575818026,0.40260077176927617,MEDIUM
79.68820138131656,21.579958575818026,0.36560101271425777,LOW
79.68838104437339,21.579958575818026,0.3851420281035858,LOW
79.68856070743021,21.579958575818026,0.16823343716606182,LOW
79.68874037048704,21.579958575818026,0.3001320157830907,LOW
79.68892003354387,21.579958575818026,0.3526060147824065,LOW
79.68909969660068,21.579958575818026,0.5168694900506127,MEDIUM
79.6892793596575,21.579958575818026,0.5023173333199832,MEDIUM
79.68945902271433,21.579958575818026,0.5329680896373277,MEDIUM
79.68963868577116,21.579958575818026,0.45742959910878883,MEDIUM
79.68981834882798,21.579958575818026,0.45742959910878883,MEDIUM
79.68999801188481,21.579958575818026,0.405144366740539,MEDIUM
79.69017767494162,21.579958575818026,0.44702473588945946,MEDIUM
79.69035733799845,21.579958575818026,0.48374835912573255,MEDIUM
79.69053700105528,21.579958575818026,0.4734609428596143,MEDIUM
79.6907166641121,21.579958575818026,0.4683422155921486,MEDIUM
79.69089632716893,21.579958575818026,0.4014906964296888,MEDIUM
79.69107599022574,21.579958575818026,0.46605974657075827,MEDIUM
79.69125565328257,21.579958575818026,0.4657612252332557,MEDIUM
79.6914353163394,21.579958575818026,0.3978202260590986,LOW
79.69161497939622,21.579958575818026,0.4507949612927806,MEDIUM
79.69179464245305,21.579958575818026,0.40000972753331954,MEDIUM
79.69197430550987,21.579958575818026,0.37049354503611104,LOW
79.69215396856669,21.579958575818026,0.4696057416476695,MEDIUM
79.69233363162351,21.579958575818026,0.4696057416476695,MEDIUM
79.69251329468034,21.579958575818026,0.4326182405292703,MEDIUM
79.69269295773717,21.579958575818026,0.4390159988443881,MEDIUM
79.69287262079399,21.579958575818026,0.4246380550515365,MEDIUM
79.69305228385082,21.579958575818026,0.43855118208955135,MEDIUM
79.69323194690763,21.579958575818026,0.4667771605885855,MEDIUM
79.69341160996446,21.579958575818026,0.42716545757213925,MEDIUM
79.69359127302128,21.579958575818026,0.49850256888739136,MEDIUM
79.69377093607811,21.579958575818026,0.5357863845637285,MEDIUM
79.69395059913494,21.579958575818026,0.47789446815128117,MEDIUM
79.69413026219175,21.579958575818026,0.5038079315393256,MEDIUM
79.69430992524858,21.579958575818026,0.5137978549817176,MEDIUM
79.6944895883054,21.579958575818026,0.4708651574995617,MEDIUM
79.69466925136223,21.579958575818026,0.4624450672080125,MEDIUM
79.69484891441905,21.579958575818026,0.4624450672080125,MEDIUM
79.69502857747588,21.579958575818026,0.47488502700307433,MEDIUM
79.6952082405327,21.579958575818026,0.5000584323191746,MEDIUM
79.69538790358952,21.579958575818026,0.5029146186247537,MEDIUM
79.69556756664635,21.579958575818026,0.4370598500224374,MEDIUM
79.69574722970317,21.579958575818026,0.41988937462469994,MEDIUM
79.69592689276,21.579958575818026,0.40913147772172936,MEDIUM
79.69610655581681,21.579958575818026,0.3648749804308359,LOW
79.69628621887364,21.579958575818026,0.4277057802675972,MEDIUM
79.69646588193046,21.579958575818026,0.42406804787443003,MEDIUM
79.69664554498729,21.579958575818026,0.47616451456297093,MEDIUM
79.69682520804412,21.579958575818026,0.4380677499139633,MEDIUM
79.69700487110094,21.579958575818026,0.4487484529449235,MEDIUM
79.69718453415776,21.579958575818026,0.40610306957622266,MEDIUM
79.69736419721458,21.579958575818026,0.40610306957622266,MEDIUM
79.69754386027141,21.579958575818026,0.4198580115396761,MEDIUM
79.69772352332824,21.579958575818026,0.41126719325434763,MEDIUM
79.69790318638506,21.579958575818026,0.402474080401151,MEDIUM
79.69808284944187,21.579958575818026,0.47498697581802324,MEDIUM
79.6982625124987,21.579958575818026,0.4789337509513557,MEDIUM
79.69844217555553,21.579958575818026,0.4712070746887833,MEDIUM
79.69862183861235,21.579958575818026,0.5666310010383335,MEDIUM
79.69880150166918,21.579958575818026,0.48499017528602223,MEDIUM
79.698981164726,21.579958575818026,0.4294435053667066,MEDIUM
79.69916082778282,21.579958575818026,0.44193452440963,MEDIUM
79.69934049083965,21.579958575818026,0.5006714495511402,MEDIUM
79.69952015389647,21.579958575818026,0.31357401044544425,LOW
79.6996998169533,21.579958575818026,0.3637270491313366,LOW
79.69987948001013,21.579958575818026,0.3835700826748359,LOW
79.70005914306694,21.579958575818026,0.3835700826748359,LOW
79.70023880612376,21.579958575818026,0.46466319252734306,MEDIUM
79.70041846918059,21.579958575818026,0.4965893799216594,MEDIUM
79.70059813223742,21.579958575818026,0.3887976178446916,LOW
79.70077779529424,21.579958575818026,0.4340910888104489,MEDIUM
79.70095745835107,21.579958575818026,0.4360369256382859,MEDIUM
79.70113712140788,21.579958575818026,0.4633137120230262,MEDIUM
79.70131678446471,21.579958575818026,0.42055684230408186,MEDIUM
79.70149644752154,21.579958575818026,0.4106354499399316,MEDIUM
79.70167611057836,21.579958575818026,0.38716519979506786,LOW
79.70185577363519,21.579958575818026,0.389394583971443,LOW
79.702035436692,21.579958575818026,0.33207631584162367,LOW
79.70221509974883,21.579958575818026,0.3921643527451466,LOW
79.70239476280565,21.579958575818026,0.4659488008107892,MEDIUM
79.70257442586248,21.579958575818026,0.4659488008107892,MEDIUM
79.7027540889193,21.579958575818026,0.4504729622069087,MEDIUM
79.70293375197613,21.579958575818026,0.4744082366772248,MEDIUM
79.70311341503294,21.579958575818026,0.39094027314676816,LOW
79.70329307808977,21.579958575818026,0.42924057726346887,MEDIUM
79.7034727411466,21.579958575818026,0.4452970691127778,MEDIUM
79.70365240420342,21.579958575818026,0.4271792502559952,MEDIUM
79.70383206726025,21.579958575818026,0.5358688032328836,MEDIUM
79.70401173031706,21.579958575818026,0.42581039568052315,MEDIUM
79.70419139337389,21.579958575818026,0.43650019871254786,MEDIUM
79.70437105643072,21.579958575818026,0.4232615682809846,MEDIUM
79.70455071948754,21.579958575818026,0.5169371285289306,MEDIUM
79.70473038254437,21.579958575818026,0.5324621725626145,MEDIUM
79.7049100456012,21.579958575818026,0.4606668553632556,MEDIUM
79.70508970865801,21.579958575818026,0.4606668553632556,MEDIUM
79.70526937171483,21.579958575818026,0.4307265168376374,MEDIUM
79.70544903477166,21.579958575818026,0.43620797297724,MEDIUM
79.70562869782849,21.579958575818026,0.429528266487766,MEDIUM
79.70580836088531,21.579958575818026,0.42381034827501246,MEDIUM
79.70598802394213,21.579958575818026,0.4580610234682695,MEDIUM
79.70616768699895,21.579958575818026,0.4801443201692474,MEDIUM
79.70634735005578,21.579958575818026,0.5720316758445534,MEDIUM
79.7065270131126,21.579958575818026,0.4712696501508401,MEDIUM
79.70670667616943,21.579958575818026,0.5631163724139592,MEDIUM
79.70688633922626,21.579958575818026,0.5785531942269864,MEDIUM
79.70706600228307,21.579958575818026,0.505314523056422,MEDIUM
79.7072456653399,21.579958575818026,0.41200227498458586,MEDIUM
79.70742532839672,21.579958575818026,0.46649223713437604,MEDIUM
79.70760499145355,21.579958575818026,0.47226430628638494,MEDIUM
79.70778465451038,21.579958575818026,0.47226430628638494,MEDIUM
79.70796431756719,21.579958575818026,0.49699206709370836,MEDIUM
79.70814398062402,21.579958575818026,0.48643807286560675,MEDIUM
79.70832364368084,21.579958575818026,0.5541651722687431,MEDIUM
79.70850330673767,21.579958575818026,0.5560554765142643,MEDIUM
79.7086829697945,21.579958575818026,0.5155729618995321,MEDIUM
79.70886263285132,21.579958575818026,0.45052623736166464,MEDIUM
79.70904229590813,21.579958575818026,0.48031934769290513,MEDIUM
79.70922195896496,21.579958575818026,0.4245928829434025,MEDIUM
79.70940162202179,21.579958575818026,0.46005223619716484,MEDIUM
79.70958128507861,21.579958575818026,0.5666485206415142,MEDIUM
79.70976094813544,21.579958575818026,0.4471801562328027,MEDIUM
79.70994061119225,21.579958575818026,0.41142458312881697,MEDIUM
79.71012027424908,21.579958575818026,0.45125914180697047,MEDIUM
79.7102999373059,21.579958575818026,0.45125914180697047,MEDIUM
79.71047960036273,21.579958575818026,0.5764500733319873,MEDIUM
79.71065926341956,21.579958575818026,0.5055679815414442,MEDIUM
79.71083892647638,21.579958575818026,0.4965428668017127,MEDIUM
79.7110185895332,21.579958575818026,0.49654694404940974,MEDIUM
79.71119825259002,21.579958575818026,0.47694973700885374,MEDIUM
79.71137791564685,21.579958575818026,0.5007663897892195,MEDIUM
79.71155757870368,21.579958575818026,0.4475471553491158,MEDIUM
79.7117372417605,21.579958575818026,0.47041320508864193,MEDIUM
79.71191690481731,21.579958575818026,0.42093967185352343,MEDIUM
79.71209656787414,21.579958575818026,0.39515765956428706,LOW
79.71227623093097,21.579958575818026,0.42856426457989016,MEDIUM
79.7124558939878,21.579958575818026,0.43921455999320264,MEDIUM
79.71263555704462,21.579958575818026,0.4260575770768475,MEDIUM
79.71281522010145,21.579958575818026,0.4260575770768475,MEDIUM
79.71299488315826,21.579958575818026,0.41979128872568905,MEDIUM
79.71317454621509,21.579958575818026,0.3370104359049352,LOW
79.71335420927191,21.579958575818026,0.38291909438787597,LOW
79.71353387232874,21.579958575818026,0.4899189120973977,MEDIUM
79.71371353538557,21.579958575818026,0.4955073319428037,MEDIUM
79.71389319844238,21.579958575818026,0.46101269602078737,MEDIUM
79.7140728614992,21.579958575818026,0.4132582483839957,MEDIUM
79.71425252455603,21.579958575818026,0.437900583026822,MEDIUM
79.71443218761286,21.579958575818026,0.48482413064385715,MEDIUM
79.71461185066968,21.579958575818026,0.483198720549593,MEDIUM
79.71479151372651,21.579958575818026,0.4557033615144266,MEDIUM
79.71497117678332,21.579958575818026,0.43724256222680735,MEDIUM
79.71515083984015,21.579958575818026,0.41254047003464944,MEDIUM
79.71533050289698,21.579958575818026,0.45611353800524473,MEDIUM
79.7155101659538,21.579958575818026,0.45611353800524473,MEDIUM
79.71568982901063,21.579958575818026,0.4667174530585061,MEDIUM
79.71586949206744,21.579958575818026,0.4484385743167198,MEDIUM
79.71604915512427,21.579958575818026,0.41420102871401304,MEDIUM
79.7162288181811,21.579958575818026,0.3844691004041067,LOW
79.71640848123792,21.579958575818026,0.4912886354024882,MEDIUM
79.71658814429475,21.579958575818026,0.4213156372926107,MEDIUM
79.71676780735157,21.579958575818026,0.4013046639853655,MEDIUM
79.71694747040839,21.579958575818026,0.41164515118943357,MEDIUM
79.71712713346521,21.579958575818026,0.5290600752835268,MEDIUM
79.71730679652204,21.579958575818026,0.6205011435618037,MEDIUM
79.71748645957886,21.579958575818026,0.7373076339614758,HIGH
79.71766612263569,21.579958575818026,0.7322481683908081,HIGH
79.7178457856925,21.579958575818026,0.776758628641765,HIGH
79.71802544874933,21.579958575818026,0.776758628641765,HIGH
79.71820511180616,21.579958575818026,0.7494334940911654,HIGH
79.71838477486298,21.579958575818026,0.5894790343458406,MEDIUM
79.71856443791981,21.579958575818026,0.567475653615408,MEDIUM
79.71874410097664,21.579958575818026,0.41202675582178605,MEDIUM
79.71892376403345,21.579958575818026,0.5434303631004218,MEDIUM
79.71910342709027,21.579958575818026,0.6383428090983877,MEDIUM
79.7192830901471,21.579958575818026,0.425677959156436,MEDIUM
79.71946275320393,21.579958575818026,0.46034550709557437,MEDIUM
79.71964241626075,21.579958575818026,0.47420314867269864,MEDIUM
79.71982207931757,21.579958575818026,0.4450156577103837,MEDIUM
79.7200017423744,21.579958575818026,0.5238630535709136,MEDIUM
79.65999428139521,21.579778912761203,0.49726171058309765,MEDIUM
79.66017394445204,21.579778912761203,0.5233808223751155,MEDIUM
79.66035360750887,21.579778912761203,0.5360316866634993,MEDIUM
79.66053327056568,21.579778912761203,0.511004369290823,MEDIUM
79.6607129336225,21.579778912761203,0.40873440118681403,MEDIUM
79.66089259667933,21.579778912761203,0.513085973432248,MEDIUM
79.66107225973616,21.579778912761203,0.42738215401798985,MEDIUM
79.66125192279299,21.579778912761203,0.50506589414575,MEDIUM
79.6614315858498,21.579778912761203,0.50506589414575,MEDIUM
79.66161124890662,21.579778912761203,0.48738001384400376,MEDIUM
79.66179091196345,21.579778912761203,0.48180632660143574,MEDIUM
79.66197057502028,21.579778912761203,0.5017261453078179,MEDIUM
79.6621502380771,21.579778912761203,0.5487754678751683,MEDIUM
79.66232990113393,21.579778912761203,0.520780187248322,MEDIUM
79.66250956419074,21.579778912761203,0.507654730800085,MEDIUM
79.66268922724757,21.579778912761203,0.4404906629430598,MEDIUM
79.6628688903044,21.579778912761203,0.39651542537575163,LOW
79.66304855336122,21.579778912761203,0.5055352724965013,MEDIUM
79.66322821641805,21.579778912761203,0.46760807974295177,MEDIUM
79.66340787947486,21.579778912761203,0.4707807480789185,MEDIUM
79.66358754253169,21.579778912761203,0.6291243180201666,MEDIUM
79.66376720558851,21.579778912761203,0.400772392700623,MEDIUM
79.66394686864534,21.579778912761203,0.400772392700623,MEDIUM
79.66412653170217,21.579778912761203,0.435093802549736,MEDIUM
79.66430619475899,21.579778912761203,0.596007887527167,MEDIUM
79.6644858578158,21.579778912761203,0.38811974713944003,LOW
79.66466552087263,21.579778912761203,0.5520605738630106,MEDIUM
79.66484518392946,21.579778912761203,0.563133076602366,MEDIUM
79.66502484698628,21.579778912761203,0.4736018057664912,MEDIUM
79.66520451004311,21.579778912761203,0.23512095542623845,LOW
79.66538417309992,21.579778912761203,0.19864598720480417,LOW
79.66556383615675,21.579778912761203,0.15114962715580746,LOW
79.66574349921358,21.579778912761203,0.2654930563457801,LOW
79.6659231622704,21.579778912761203,0.09951701292915015,LOW
79.66610282532723,21.579778912761203,0.07105870823825557,LOW
79.66628248838406,21.579778912761203,0.08535727829096863,LOW
79.66646215144087,21.579778912761203,0.12514158713881227,LOW
79.6666418144977,21.579778912761203,0.12514158713881227,LOW
79.66682147755452,21.579778912761203,0.13427744101314576,LOW
79.66700114061135,21.579778912761203,0.14371688569015287,LOW
79.66718080366817,21.579778912761203,0.16375631768245916,LOW
79.66736046672499,21.579778912761203,0.1719250021268706,LOW
79.66754012978181,21.579778912761203,0.13738436159402873,LOW
79.66771979283864,21.579778912761203,0.1082520783938604,LOW
79.66789945589547,21.579778912761203,0.15370901999693656,LOW
79.66807911895229,21.579778912761203,0.06326712945912782,LOW
79.66825878200912,21.579778912761203,0.06182123178774077,LOW
79.66843844506593,21.579778912761203,0.15152442381874712,LOW
79.66861810812276,21.579778912761203,0.09071786009560592,LOW
79.66879777117958,21.579778912761203,0.05769198457024776,LOW
79.66897743423641,21.579778912761203,0.15009524084441267,LOW
79.66915709729324,21.579778912761203,0.15009524084441267,LOW
79.66933676035005,21.579778912761203,0.16678679728965176,LOW
79.66951642340688,21.579778912761203,0.13861613940738465,LOW
79.6696960864637,21.579778912761203,0.3917689841788967,LOW
79.66987574952053,21.579778912761203,0.18462058202914142,LOW
79.67005541257736,21.579778912761203,0.24318006556545602,LOW
79.67023507563418,21.579778912761203,0.19473016370163218,LOW
79.670414738691,21.579778912761203,0.3850273435158724,LOW
79.67059440174782,21.579778912761203,0.6501973822269611,MEDIUM
79.67077406480465,21.579778912761203,0.4391127326143487,MEDIUM
79.67095372786147,21.579778912761203,0.5367552263777184,MEDIUM
79.6711333909183,21.579778912761203,0.5417519504280182,MEDIUM
79.67131305397511,21.579778912761203,0.42441839925549385,MEDIUM
79.67149271703194,21.579778912761203,0.4829183336057799,MEDIUM
79.67167238008876,21.579778912761203,0.4829183336057799,MEDIUM
79.67185204314559,21.579778912761203,0.5157823500218406,MEDIUM
79.67203170620242,21.579778912761203,0.45130439853246457,MEDIUM
79.67221136925924,21.579778912761203,0.46998930277740136,MEDIUM
79.67239103231606,21.579778912761203,0.4611754562530268,MEDIUM
79.67257069537288,21.579778912761203,0.4283341265851069,MEDIUM
79.67275035842971,21.579778912761203,0.44200168189819977,MEDIUM
79.67293002148654,21.579778912761203,0.4165702555503411,MEDIUM
79.67310968454336,21.579778912761203,0.3893246123826936,LOW
79.67328934760017,21.579778912761203,0.48486288015999096,MEDIUM
79.673469010657,21.579778912761203,0.5185887344150658,MEDIUM
79.67364867371383,21.579778912761203,0.4836764751773325,MEDIUM
79.67382833677065,21.579778912761203,0.394842756181022,LOW
79.67400799982748,21.579778912761203,0.48018648106479295,MEDIUM
79.67418766288431,21.579778912761203,0.4395333469291551,MEDIUM
79.67436732594112,21.579778912761203,0.4395333469291551,MEDIUM
79.67454698899795,21.579778912761203,0.39523038929254345,LOW
79.67472665205477,21.579778912761203,0.4013896425374491,MEDIUM
79.6749063151116,21.579778912761203,0.447299449686701,MEDIUM
79.67508597816843,21.579778912761203,0.4980360738467676,MEDIUM
79.67526564122524,21.579778912761203,0.5057936890831823,MEDIUM
79.67544530428206,21.579778912761203,0.5969907451410884,MEDIUM
79.67562496733889,21.579778912761203,0.5317716686185059,MEDIUM
79.67580463039572,21.579778912761203,0.5599975314275524,MEDIUM
79.67598429345254,21.579778912761203,0.42011869950258823,MEDIUM
79.67616395650937,21.579778912761203,0.4736398323887995,MEDIUM
79.67634361956618,21.579778912761203,0.5124212837751209,MEDIUM
79.67652328262301,21.579778912761203,0.5185075261358172,MEDIUM
79.67670294567984,21.579778912761203,0.44578903563588396,MEDIUM
79.67688260873666,21.579778912761203,0.44578903563588396,MEDIUM
79.67706227179349,21.579778912761203,0.4838223573095395,MEDIUM
79.6772419348503,21.579778912761203,0.4955011115744375,MEDIUM
79.67742159790713,21.579778912761203,0.3948872090717659,LOW
79.67760126096395,21.579778912761203,0.41756439237162307,MEDIUM
79.67778092402078,21.579778912761203,0.38950908628391884,LOW
79.6779605870776,21.579778912761203,0.43820776133425954,MEDIUM
79.67814025013443,21.579778912761203,0.44276293330721417,MEDIUM
79.67831991319125,21.579778912761203,0.3942738200918271,LOW
79.67849957624807,21.579778912761203,0.44705320343660127,MEDIUM
79.6786792393049,21.579778912761203,0.43352866934163187,MEDIUM
79.67885890236172,21.579778912761203,0.45131139074151716,MEDIUM
79.67903856541855,21.579778912761203,0.3779276681302609,LOW
79.67921822847536,21.579778912761203,0.45434688754569,MEDIUM
79.67939789153219,21.579778912761203,0.45434688754569,MEDIUM
79.67957755458902,21.579778912761203,0.4888416771385378,MEDIUM
79.67975721764584,21.579778912761203,0.41705609957337975,MEDIUM
79.67993688070267,21.579778912761203,0.3705698754337106,LOW
79.6801165437595,21.579778912761203,0.44770498421573524,MEDIUM
